id,name,Title,Keys,Time,Link,Media,Content,drilldown,stkno_,Check,y
世界,世界,流動性困難英連鎖影院電影世界考慮在美聲請破產| 聯合新聞網 - udn.com,['破產'],2022/8/22,https://udn.com/news/story/6811/6555833,udn.com,"['', '\r\n英國連鎖電影院業者電影世界（Cineworld）今天表示，它正在考慮幾個財務選項，包括可能在美國聲請破產保護。這家全球第2大連鎖電影院營運商正遭遇短期流動性困境。', '\r\n路透社報導，在倫敦股市掛牌的電影世界19日股價重挫至歷史新低，因為美國「華爾街日報」報導，這家電影院業巨擘正準備在美國和英國聲請破產。', '\r\n電影世界17日表示，它正在考慮幾個選項來取得流動性，或是可能透過一筆去槓桿化交易來重組負債累累的資產負債表。但後者會造成電影世界的股東權益受到非常嚴重稀釋。', '\r\n電影世界今天透過聲明表示，它「預期維持正常狀態營運，直到任何聲請提出及提出後」。', '\r\n總部位於英格蘭不倫特福（Brentford）的電影世界，1995年由魏納（Steve Wiener）創立。它透露正與包括貸款銀行在內的許多主要股東及法律和財務顧問討論相關事宜。', '\r\n電影世界還說，目前全球同名電影院和Regal連鎖電影院都維持正常營運。']",世界,5347,Y,312380800
世界,世界,國際宗教信仰迫害受難者紀念日 民團談太極門案法稅貪腐 - 中時新聞網 Chinatimes.com,['貪腐'],2022/8/22,https://www.chinatimes.com/realtimenews/20220822003993-260402,中時新聞網 Chinatimes.com,"['8月22日是聯合國「國際宗教信仰迫害受難者紀念日」，聯合國NGO世界公民總會等近30個民團，在台灣大學應力館國際會議廳以「從太極門信仰人權迫害案檢視台灣法稅官僚貪腐現況」為題舉辦論壇。', '', '', '', '主辦單位指出，台灣通過《聯合國反貪腐公約施行法》，然而今年2月底台灣貪腐問題卻被國際人權組織提送聯合國人權理事會，指出太極門案中一些官僚無視法院判決，以不正當的漏稅指控以獲取可觀的獎勵金。主辦單位呼籲政府在即將舉辦「聯合國反貪腐公約第二次國家報告」國際審查會議之際，應真正打擊貪腐、廢止獎勵金、保障人民宗教信仰自由。', '', '', '', '聯合國NGO世界公民總會主席Dr. Rene Wadlow致詞表示，太極門一直是幫助我們解決衝突、提倡人權、和平和永續生活的忠誠盟友，遭到台灣政府流氓官員的攻擊，我們深感悲痛。我們與太極門站在一起，堅持台灣政府應尊重國家公民的人權，保障人民宗教信仰自由，並歸還非法沒收的太極門財產。', '', '', '', '太極門掌門人暨聯合國NGO世界公民總會副主席洪道子博士致詞指出，良心、自由與人權是宗教信仰的重要基本價值；無論是個人、組織、社會和國家皆當尊重，並遵守此一超越世間法則的共識。唯有用愛與良心實踐宗教信仰自由，守護人性尊嚴，捍衛人權，才能打造人民安康、國家富強的良心良政，共創世人福祉。', '', '', '', '中國宗教徒協會理事長明光法師表示，回顧2019年時任副總統陳建仁出席「台灣國際宗教自由論壇記者會」時，就曾呼籲全民一起打造免於宗教迫害恐懼的世界。然而2020年8月太極門卻遭受違法官員公權力迫害，修行聖地被違法拍賣並強行收歸國有。宗教信仰自由是現今世界的普世價值，宗教信仰不僅是人類的精神支柱，對於社會善良風俗的導正與道德規勸，都是強而有力的政府後盾。唯有上位者的良心與慈悲，才能消除宗教信仰迫害。', '', '', '', '前台灣高等法院台中分院法官兼庭長袁從楨表示，太極門案有兩個很荒誕的地方，檢察官說他逃漏稅，把刑案起訴書送給國稅局徵稅，國稅局就照起訴書徵起稅。結果刑案被判無罪，稅捐機關竟還顢頇的繼續徵稅。憑常識就覺得極荒誕。第二個荒誕處是課稅從80到85年度，同一個事實基礎，80、82-85後來通通都沒有稅的問題，偏偏81年要繳稅還要罰，這不合事理。', '', '', '', '主辦單位特別安排「良心啟航 祈福傳愛」儀典，為紛亂的世界祈福，與會人士分享心中祈福祝禱的一句話。現場與線上所有人共同靜心30秒，每個人都從自己發起的善心善念開始，為世人祈福，在和平祝禱歌祥和的歌聲中，共同為世界的和平祈願祝禱。主辦單位指出，「良心啟航 祈福傳愛」愛與和平全球祈福大會將於10月16日在台大體育館舉行，共同為世界的和平祈願祝禱。', '', '', '', '']",世界,5347,Y,312380800
台塑,台塑,打擊不法廢棄物傾倒 雲林檢警調啟動「國土保育平台」 - udn.com,['不法'],2022/8/24,https://udn.com/news/story/7320/6561056?from=udn-catebreaknews_ch2,udn.com,"['近年來雲林沿海地區靠近河口或六輕隔離水道偏遠地區的空地，發現常被人任意傾倒廢物，為防範不法傾倒持續發生，雲林地檢署會同警調、雲林離島工業區服務中心、六輕，今天召開聯繫會報並將設立國土保育平台，建置即時通報系統並增設監視器，以杜絕不法。', '\n', '\r\n這項國土保育聯繫會報由雲林地檢署主任檢察官吳文城主持，雲林離島工業區服務中心主任吳政展、第五河川局長 莊曜成、 雲林縣調查站副主任林俊雄、台塑總管理處協理蔡建樑 、營建處長沈學銘、環保局科長廖崇圜及台西分局偵查隊參加。', '\n', '\r\n離島工業區服務中心主任吳政展指出，新虎尾溪和施厝寮大排匯流口的大片河口溼地，以及麥寮六輕隔離水道相連的廣大空地，延伸到後安海堤一帶由工業局管轄的30餘公頃高灘地，近年來屢遭違法傾倒廢棄物，更有人試圖以合法掩護非法，堆置來路不明土方。', '\n', '\r\n吳政展指出，由於這些地區位處偏遠，極易引起不法業者覬覦，台塑已在路口設置監視器，但仍力猶未逮，期待尋求司法單位協助，防患於未然。', '\n', '\r\n台西分局也指出，為防範廢棄物傾倒，警方在各路口不定期攔檢，查有不法載運廢棄物的砂石車或曳引車都依法開單，曾單日開出百萬元罰單，今後將對各地大型車停車場及快速道路及偏遠鄉路實施監控，加強取締。', '\n', '\r\n經一番討論，主任檢察官吳文城認為「預防重於治療」，雲林離島工業區將納入國土保育平台的通報行列，一旦發現任何異狀，檢調單位會馬上介入調查，並將不法業者繩之以法，共同保護國土。', '\n']",台塑,1301,Y,342014400
台積電,台積電,資金轉進「天國一輝」 台股早盤大跌逾130點 - 中時新聞網 Chinatimes.com,['大跌'],2022/8/23,https://www.chinatimes.com/realtimenews/20220823001715-260410?ctrack=pc_main_rtime_p04,中時新聞網 Chinatimes.com,"['', '台股加權指數23日開低在15,225.17點，權王台積電（2330）開在503元，較22日跌7元，大型權值股走弱，資金轉進生技股「天國一輝」，中天（4128）、合一（4743）一開盤即急拉到漲停板價，帶動生技族群股價遍地開花，此外，買單亦拉抬面板、鋰電池、網通等個股，台股早盤指數跌幅擴大，下跌逾130點。', '', '投資人對本周稍晚的懷俄明州傑克森洞央行年會感到不安、憂心聯準會主席鮑爾屆時恐重申要積極升息對抗通膨，並懷疑先前聯準會有望轉趨鴿派的市場看法過度樂觀，美國四大指數22日全面下殺，由對利率敏感的高科技類股領軍走跌。', '', '道瓊工業平均指數8月22日終場下跌1.91％（643.13點）、收33,063.61點，創8月9日以來收盤新低。那斯達克指數下跌2.55％（323.64點）、收12,381.57點。', '', '費城半導體指數下跌3.72％（109.97點）、收2,843.37點。', '', '大型本土投顧指出，台股本波自低檔13,928點反攻到8月17日的15,475點，總計上漲1,547點，離歷史高點18,619點，反彈幅度32.98％，剛好接近三分之一的位置，原則上屬於弱勢反彈。', '', '就均線角度而言，指數已經順利站上季線，惟季線還在下彎當中，對大盤有拉引作用，使得指數開始進展不易，預期現階段大盤將以箱型區間來回整理，操作應該避免追高殺低。', '', '由於大盤成交值並無放大現象，再加上未來景氣充滿疑慮，大型股乏人問津，盤面上漸由中小型股領軍匯集人氣，因此難免投機味濃。尤其軋空題材比較屬於各自發揮，造成股價強弱分明，進出此話題股時，必須要有風險意識。']",台積電,2330,Y,6503790000
台積電,台積電,美股暴跌拖累 台積電下殺8元 台股挫低逾140點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/23,https://www.chinatimes.com/amp/realtimenews/20220823001214-260410,中時新聞網 Chinatimes.com,"['台股今（22日）以15225.17點開出，下跌19點，隨後跌幅擴大至超過140點，權值股台積電跌8元，觸及502元，聯發科跌5元，觸及667元，航運三雄長榮、萬海及陽明上漲近1%撐盤。\r', ' ', '即使美國消費者物價指數（CPI）已經在7月下滑，顯示通膨已經觸頂，市場仍擔憂聯準會激烈升息，周一美股四大指數收黑，道瓊重挫643.13點（或1.91%）至33063.61點，那斯達克指數下跌323.64點（或2.55%）至12381.57點，標普500點暴跌90.49點（或2.14%）至4137.99點，費城半導體指數挫低109.97點（或3.72%）至2843.37點。\r', ' ', '台股昨（22日）下跌163.64點，收在15245.14點，成交值1994.23億。三大法人外資及陸資賣超、投信買超、自營商賣超，合計賣超149.96億。自營商賣超6.9億，投信買超8.03億，外資及陸資賣超151.09億。\r', '']",台積電,2330,Y,6503790000
台積電,台積電,8/23【早晨財經速解讀】反彈結束?費半暴跌近4% 台積電跌2.2% 美元指數創新高美債殖利率升回3% 鮑爾即將釋放升息言論? | 聯合新聞網 - udn.com,"['暴跌', '釋放']",2022/8/23,https://udn.com/news/story/7251/6556764,udn.com,"['', '\n', '\n', '\n', '\r\n美國股市周一大跌，投資人對本周在懷俄明州傑克森洞舉行的聯準會（Fed）研討會感到緊張，預料Fed將強調對遏制通膨的堅定承諾。', '\n', '\r\n標普500指數大跌2.1％，收報4,137.99點，創下6月16日以來最大單日跌幅；那斯達克綜合指數重挫2.6％，收報12,381.57點。道瓊工業指數643.13點，跌幅1.9％，收報33,063.61點。費城半導體指數大跌3.7％，台積電ADR也受拖累下跌2.3％。', '\n', '\r\nFed官員已警告抗通膨之戰遠未結束，衰退的威脅仍在持續，這種立場可能會在周五Fed主席鮑爾本周講話時得到加強。Fed主席向來利用這一場合發布重要政策聲明。', '\n', '\r\nOanda高級市場分析師Ed Moya寫道，「鮑爾可能會試圖發出一個明確的訊息：即使升息步伐放緩，那也不表示利率頂點會降低或者他們會很快降息」。「本周過後，如果聯邦基金利率期貨開始消化明年的升息，華爾街應該不會感到驚訝。這可能是許多人休假歸來加倍押注熊市反彈的一周。」', '\n', '\n']",台積電,2330,Y,6503790000
台積電,台積電,《美股掃瞄》內外夾擊 美股重挫、費半崩跌近4%(2-2) - 中時新聞網 Chinatimes.com,['重挫'],2022/8/23,https://www.chinatimes.com/realtimenews/20220823001446-260410,中時新聞網 Chinatimes.com,"['', '★分析', '', 'Infrastructure Capital Management投資長Jay Hatfield表示，鮑爾將試圖展現強硬的鷹派立場，以抑制通膨預期並收緊金融環境。這很可能成為市場的負面催化劑。', '', 'Upholdings投資組合經理Robert Cantwell表示，當你看到市場現在像這樣下挫時，就是市場在說「如果聯準會想要讓通膨回落，就必須更加激進，讓經濟進一步放緩」。', '', '', '', '摩根大通全球策略師Marko Kolanovic仍然看好美國經濟和股市前景，他在周一出具的報告中指出，我們認為隨著這些扭曲的情形消退，通膨自會化解，並可能推動聯準會轉向。中國下半年的復甦增強，可望給全球經濟周期提供支持。再加上仍然非常低的投資部位，為周期型資產創造正面的環境。他表示，今年早些時候投資人大舉拋售，是股市從這裡起漲的關鍵之一。', '', '高盛表示，投資人預期聯準會的激進升息立場將轉向，可能是近來美股反彈的原因，但這一波反彈也像是熊市反彈。高盛美股策略部門主管David Kostin在報告中指出，熊市反彈和聯準會結束升息周期的股市表現相似，最終通膨和經濟增長的路徑將決定市場到年底的走勢。他並認為未來上行和下行的風險皆有限，包括對經濟衰退的擔憂在內。', '', '★類股', '', '標普500指數11大類股全面收黑，非必需消費類股跌2.84%，跌幅最大，其次為科技股跌2.78%、通訊服務類股跌2.67%。能源股跌0.25%，跌幅最小。', '', '由中概股組成的金龍中國指數逆勢上漲1.22%。', '', '★重磅股', '', '重量級科技股全跌，蘋果跌2.30%，微軟跌2.94%，亞馬遜跌3.62%，Alphabet跌2.53%，特斯拉跌2.28%，Meta跌2.92%，網飛跌6.06%。', '', '在道瓊指數成份股方面，寶僑（Procter&Gamble）跌0.27%，跌幅最小，其次為嬌生跌0.35%。英特爾跌4.35%，表現最疲弱，其次為Salesforce.com跌3.69%。', '', '主要晶片股全跌，輝達、英特爾、恩智浦、高通跌幅都超過4%，應用材料、美光、超微跌逾3%，德州儀器跌2.84%。', '', '★焦點股', '', '「迷因股」之一、連鎖電影院公司AMC收跌5.51%，盤中一度崩跌42%。投資人評估該公司發行新的特別股類別，以及其競爭對手Cineworld考慮聲請破產這兩大消息的影響。', '', '「迷因股」Bed Bath & Beyond重挫逾16%，該公司大股東Ryan Cohen出清持股，以及有關某些供應商收不到款項已暫停供貨的報導，使投資人信心潰堤。受此拖累，另一檔迷因股GameStop亦下挫5.45%。', '', 'Signify Health飆漲32.08%，《華爾街日報》和彭博社報導亞馬遜是競購該健康照護科技公司的潛在買家之一，其他競標者還包括聯合健康集團（UnitedHealth Group Inc）、CVS Health Corp和Option Care Health Inc。亞馬遜收跌3.62%。', '', '福特下跌5.04%，美聯社報導，喬治亞州法院陪審團就數年前一起導致夫妻雙亡的皮卡車禍事故，裁定福特汽車必須支付17億美元天價賠償金。此外，福特宣布將在美國和加拿大裁員約3,000人。\u3000★台股ADR', '', '台股ADR僅中華電信獨漲，半導體股表現疲弱。', '', '台積電ADR跌2.25%，收85.24美元，換算台股價格為513.06元。', '', '聯電ADR跌3.74%，收6.70美元，換算台股價格為40.33元。', '', '日月光ADR跌3.46%，收5.86美元，換算台股價格為88.18元。', '', '中華電信ADR漲0.52%，收40.67美元，換算台股價格為122.4元。', '', '']",台積電,2330,Y,6503790000
台積電,台積電,美股慘跌台股回測月線 電動車概念股亮眼、生技股續旺 - udn.com,['慘跌'],2022/8/23,https://udn.com/news/story/7251/6557130,udn.com,"['美股四大指數盡墨，科技股成為殺盤重心，造成台股今（23）日開低走低，科技權值股壓盤，加權指數盤中失守季線、回測月線，更一度跌至15,100點之下，盤面上，電動車概念股可望受惠特斯拉搶購效應，今日強勢表態，櫃買市場則有生技族群續強。', '\n', '\r\n台新投顧副總經理黃文清表示，台股目前進入消化前波漲幅的整理盤，預期致年底前仍有機會持續反彈，本波下跌可能在央行年會之後才有機會止跌，建議投資人，持續觀察重量級指標股，如有明顯轉強的訊號，則逢低進場時機顯現。', '\n', '\r\n在選股方面，黃文清建議，可選擇具有長線成長趨勢的產業，如：電動車、半導體設備與材料、綠能產業，非電股部分則可留意汽車零組件、與受惠升息的金融族群，尤其金融族群已經跌深，投資價值浮現，建議投資人可尋找機會長線布局。', '\n', '\r\n台積電（2330）今日盤中跌幅落在1%左右，股價在502～506元之間起伏，目前僅守住季線；聯電（2303）盤中表現尤為疲弱，失守所有均線，跌幅也達2%以上；惟聯發科（2454）表現相對有撐，盤中在平盤線來回整理。', '\n', '\r\n車用電子族群中，昇銳（3128）盤中亮燈漲停；同致（3552）、環天科（3499）盤中漲幅別達5%和4%，同志更一口氣站上年線；貿聯-KY（3665），為升，順達（3211）等股，盤中也維持在平盤以上。', '\n', '\r\n櫃買市場中，生技族群的中天（4128），合一（4743）續旺，今日盤中再度亮燈漲停，股價雙雙創下近三個月高點，也一同跳空站上所有均線，中天股價達67.2元，合一達220.5元，此外，台生材（6649），威健生技（6661）也拉上漲停板，台微醫（6767）以9%漲幅緊追在後，杏國（4192），醣聯（4168），泰博（4736）等股盤中漲幅也超過1%。']",台積電,2330,Y,6503790000
台灣大,台灣大,林智堅中華大學學位遭撤銷 藍營參選人列綠營護航時序 - udn.com,['撤銷'],2022/8/24,https://udn.com/news/story/122682/6561633?from=udn_ch2_menu_v2_main_index,udn.com,"['新竹前市長林智堅陷論文風波，先前台大已公布學倫會審查結果認定其論文抄襲，今中華大學也公布他2008年論文審查結果認定林智堅抄襲、違反學術倫理，碩士學位都沒了；台北前市議員羅智強在臉書喊話「鄭運鵬，你還是認為林智堅沒有抄襲嗎？」；藍營桃園區市議員參選人凌濤也說，「鄭運鵬，你欠桃園人一個道歉！」', '\n', '\r\n林智堅中華大學論文案始於國民黨台北市議員王鴻薇檢舉，指林智堅2008年在中華大學發表的碩士論文涉嫌抄襲同年6月竹科的期末報告書，中華大學7月7日受理，啟動調查程序，今宣布經審議委員會決議，認定該論文確實存在抄襲情事且情節重大，審議委員會建議撤銷林智堅碩士學位。', '\n', '\r\n羅智強在臉書發文寫下，小英男孩，學位詐欺被雙重認證，給中華大學一個<U+8B83>，繼台灣大學後再顯學術風骨，「鄭運鵬，你還是認為林智堅沒有抄襲嗎？」', '\n', '\r\n「鄭運鵬，你欠桃園人一個道歉！」凌濤表示，在抄襲案第一時間鄭運鵬陪林智堅開記者會，全力護航。現在中華大學認定林智堅論文抄襲，撤銷學位。鄭運鵬覺得中華大學也是政治迫害嗎？還是每個大學都迫害你跟林智堅？當初護航的時候，不是要共同承擔？', '\n', '\r\n凌濤也一一列舉這段時日，民進黨如何護航並怒批，鄭運鵬、桃園市長鄭文燦這幾天「勇者號」提兒童樂園，實際行動卻是懦夫，對學術倫理跟誠信不但執意硬拗，也毫無勇氣承擔混淆是非價值錯誤，桃園的家長如果選你當市長，未來要如何教育的孩子？', '\n', '\n', '\n', '\n']",台灣大,3045,Y,10753500
台灣大,台灣大,雙殺！林智堅中華大學論文也抄襲 碩士學位遭撤銷 - 中時新聞網 Chinatimes.com,['撤銷'],2022/8/24,https://www.chinatimes.com/realtimenews/20220824004236-260405?ctrack=pc_main_headl_p01,中時新聞網 Chinatimes.com,"['繼台灣大學認定前新竹市長林智堅論文嚴重抄襲，並撤銷其台大國發所碩士學位後，中華大學今公布，林智堅就讀中華大學科技管理所時發表的論文也涉及抄襲，且情節重大，決議撤銷林的碩士學位，等於林智堅的碩士學歷遭到「雙殺」。', '', '', '前新竹市長林智堅本要參選桃園市長，但被檢舉在台大國發所和中華大學科管所發表的兩篇碩士論文都涉嫌抄襲，兩校隨後啟動相關調查，台大學術倫理審定委員會率先於8月9日認定，林智堅論文嚴重抄襲，並撤銷其碩士學位，林智堅也因此退出桃園巿長選舉，中華大學則在今天公布審議結果，同樣認定林智堅論文涉及抄襲，將同步撤銷其碩士學位。', '', '', '', '中華大學今天由教務處發出聲明稿，針對碩士在職專班畢業生林智堅碩士論文遭檢舉涉嫌抄襲案，經審議委員會決議，認定該論文確實存在抄襲情事且情節重大，審議委員會建議撤銷林生的碩士學位。', '', '', '', '教務處在收到調查報告後，依據「博、碩士學位論文抄襲處理要點」第12點規定，決定撤銷林生的碩士學位，並公告註銷其學位證書。', '', '', '', '聲明稿也詳述審議過程，學校在7月7日和8日，陸續接獲具名檢舉信函及教育部來函，檢舉林智堅在2008年7月的碩士學位論文「以 TCSI 模式評估國內某科學園區之週邊居民滿意度」，涉嫌抄襲科管局在2008年間，委託科管系執行之研究計畫期末報告書「以 TCSI 模式評估新竹科學工業園區之民眾滿意度」。', '', '', '', '校方經檢視檢舉函、教育部公函內容，並對涉案碩士學位論文及研究計畫期末報告初步比對後，決定立案調查。依據「中華大學博、碩士學位論文抄襲處理要點」規定，委員由過半數為校外學者專家組成，於7月14日成立本案學位著作抄襲審議委員會。', '', '', '', '審議委員會自7月14日至8月16日，共計召開6次審查會。過程中，除給予被檢舉人及其他關係人，充分提出書面說明及相關佐證資料之時間及機會外，並邀請被檢舉人及關係人出席審查會議，進行口頭說明及答詢，徹底保障應享有的程序權利。', '', '', '', '審議委員會基於被檢舉人及關係人所提書面說明、資料、現場說明及答詢內容，於釐清本案事實後，參考美國大學教授協會所界定「利用他人之想法、方法或所寫文字而未加以註明或企圖令人誤以為其為利用人本身之作品者。」之抄襲定義。', '', '', '', '以及教育部「專科以上學校學術倫理案件處理原則」第3點第3款「援用他人之申請資料、研究資料或研究成果未註明出處。註明出處不當，情節重大者，以抄襲論。」之抄襲定義，認定林智堅就本案碩士學位論文之寫作，確實存在抄襲情事且其情節重大。', '', '', '', '中華大學校方則在8月22日收到審議委員會之調查報告後，依據本校「博、碩士學位論文抄襲處理要點」第12點規定，決定撤銷其碩士學位，並公告註銷其學位證書。', '', '', '', '校方也強調，完全尊重審議委員會之調查結論，並根據其結論依法執行後續相關程序，本案當事人等若對本案調查、處理有任何疑問，當事人可提起救濟程序，主張自己權利。', '', '', '', '']",台灣大,3045,Y,10753500
台灣大,台灣大,國際宗教信仰迫害受難者紀念日 民團談太極門案法稅貪腐 - 中時新聞網 Chinatimes.com,['貪腐'],2022/8/22,https://www.chinatimes.com/realtimenews/20220822003993-260402,中時新聞網 Chinatimes.com,"['8月22日是聯合國「國際宗教信仰迫害受難者紀念日」，聯合國NGO世界公民總會等近30個民團，在台灣大學應力館國際會議廳以「從太極門信仰人權迫害案檢視台灣法稅官僚貪腐現況」為題舉辦論壇。', '', '', '', '主辦單位指出，台灣通過《聯合國反貪腐公約施行法》，然而今年2月底台灣貪腐問題卻被國際人權組織提送聯合國人權理事會，指出太極門案中一些官僚無視法院判決，以不正當的漏稅指控以獲取可觀的獎勵金。主辦單位呼籲政府在即將舉辦「聯合國反貪腐公約第二次國家報告」國際審查會議之際，應真正打擊貪腐、廢止獎勵金、保障人民宗教信仰自由。', '', '', '', '聯合國NGO世界公民總會主席Dr. Rene Wadlow致詞表示，太極門一直是幫助我們解決衝突、提倡人權、和平和永續生活的忠誠盟友，遭到台灣政府流氓官員的攻擊，我們深感悲痛。我們與太極門站在一起，堅持台灣政府應尊重國家公民的人權，保障人民宗教信仰自由，並歸還非法沒收的太極門財產。', '', '', '', '太極門掌門人暨聯合國NGO世界公民總會副主席洪道子博士致詞指出，良心、自由與人權是宗教信仰的重要基本價值；無論是個人、組織、社會和國家皆當尊重，並遵守此一超越世間法則的共識。唯有用愛與良心實踐宗教信仰自由，守護人性尊嚴，捍衛人權，才能打造人民安康、國家富強的良心良政，共創世人福祉。', '', '', '', '中國宗教徒協會理事長明光法師表示，回顧2019年時任副總統陳建仁出席「台灣國際宗教自由論壇記者會」時，就曾呼籲全民一起打造免於宗教迫害恐懼的世界。然而2020年8月太極門卻遭受違法官員公權力迫害，修行聖地被違法拍賣並強行收歸國有。宗教信仰自由是現今世界的普世價值，宗教信仰不僅是人類的精神支柱，對於社會善良風俗的導正與道德規勸，都是強而有力的政府後盾。唯有上位者的良心與慈悲，才能消除宗教信仰迫害。', '', '', '', '前台灣高等法院台中分院法官兼庭長袁從楨表示，太極門案有兩個很荒誕的地方，檢察官說他逃漏稅，把刑案起訴書送給國稅局徵稅，國稅局就照起訴書徵起稅。結果刑案被判無罪，稅捐機關竟還顢頇的繼續徵稅。憑常識就覺得極荒誕。第二個荒誕處是課稅從80到85年度，同一個事實基礎，80、82-85後來通通都沒有稅的問題，偏偏81年要繳稅還要罰，這不合事理。', '', '', '', '主辦單位特別安排「良心啟航 祈福傳愛」儀典，為紛亂的世界祈福，與會人士分享心中祈福祝禱的一句話。現場與線上所有人共同靜心30秒，每個人都從自己發起的善心善念開始，為世人祈福，在和平祝禱歌祥和的歌聲中，共同為世界的和平祈願祝禱。主辦單位指出，「良心啟航 祈福傳愛」愛與和平全球祈福大會將於10月16日在台大體育館舉行，共同為世界的和平祈願祝禱。', '', '', '', '']",台灣大,3045,Y,10753500
台灣大,台灣大,中華大學撤銷碩士學位！藍：林智堅被認證抄襲慣犯 蔡英文總統應道歉 - udn.com,['撤銷'],2022/8/24,https://udn.com/news/story/122924/6561415,udn.com,"['針對中華大學公布前新竹市長林智堅論文抄襲案的審議結果，國民黨今(24)日表示，繼遭台灣大學撤銷碩士學位，林智堅已被認證為「抄襲慣犯」，當初提名其參選桃園市長，且一路力挺林智堅清白的蔡英文總統識人不明，應該為傷害台灣學術倫理的盲目背書、顛倒是非向社會大眾鄭重道歉。', '\n', '\r\n國民黨指出，林智堅接連被認定論文抄襲，顯然其對學術倫理與誠信的漠視與毫不在意，個人偏差行徑已衝擊社會道德的底線，但事件爆發後，蔡英文總統意圖以一人、一黨之力，硬拗、掩蓋林智堅的抄襲行為，扭曲是非黑白，「做錯事非罪大惡極，但不惜扭曲道德價值，包庇、袒護錯誤行為則無法被社會大眾所接受」，蔡總統沒有逃避的權利，應該公開做清楚的交代。', '\n', '\r\n國民黨表示，林智堅慣於抄襲已被認證，喪失政治誠信，民進黨雖然撤換桃園市長參選人，意圖止血，但走了個抄襲者、來了個挺抄襲，換成不斷為林智堅論文抄襲狡辯的鄭運鵬，根本是換湯不換藥，皆為挺抄襲的共犯集團成員，當初一昧護短的鄭運鵬如今再次被打臉，提名其參選桃園市長對台灣社會、學術的傷害仍在持續進行中，呼籲民進黨不應該只會自身的選情止血，應該負起責任為台灣學術倫理的傷口止血，再次撤換掩護抄襲行為、誠信破產的參選人。', '\n', '\r\n國民黨並認為，中華大學的審議結果顯示，林智堅不當引用新竹科學園區管理局委託中華大學的研究案，竹科管理局應立即依法對林智堅等人提起訴訟，不應讓竊占國家研究成果的行徑成為理所當然。', '\n', '\r\n「政治利害不該凌駕社會道德之上」，國民黨強調，台灣大學與中華大學秉持學術自主、捍衛學術倫理的原則，不畏綠營網軍不斷以扭曲事實的訊息帶風向、營造偏差氛圍的壓力，做出符合台灣社會價值的決定，呼籲民進黨不該為了政治利害持續傷害台灣社會道德底線，應該停止硬拗、攻訐的作為，並撤銷相關的誣告案件，坦然面對錯誤，還給台灣學術殿堂一個乾淨的空間。']",台灣大,3045,Y,10753500
定穎,定穎,轉型控股公司 定穎投控25日上市、定穎電子下市 - udn.com,['下市'],2022/8/24,https://udn.com/news/story/7251/6561800,udn.com,"['電子業轉型投控公司又一例，臺灣證券交易所宣布，8月25日定穎投控(3715)普通股上市，而PCB廠商定穎電子（6251）普通股同日終止上市。', '\n', '\r\n定穎電子5月20日股東會決議以定穎電子公司普通股1股，換發定穎投控普通股1股，原定穎電子的上市有價證券於同日終止上市。證交所表示，定穎電子(6251)依據企業併購法規定轉換為定穎投控(3715)，其轉換定穎投控普通股277,548,934股於股份轉換基準日、8月25日上市。', '\n', '\r\n定穎指出，公司為專業的印刷電路板製造服務商，為達到長期擴展的目標，提升整體經營績效，擬進行多元化發展，決議轉型為控股公司。未來新事業體加入後，可透過資源的互享和互補發揮綜效，並期望透過專業經理人的管理及運作提高經營效率，將「定穎投控公司」打造為多元化的控股平台，進行多元化產業合作，尋求各事業體更穩健積極的發展與集團資源的有效運用，持續提升「定穎投控公司」整體營運績效及股東權益；同時亦將繼續為ESG永續發展努力，以健全的公司治理為基石，建立一個由上而下的永續運營模式，落實我們對環境和社會的承諾，達成定穎永續發展的使命。']",定穎,6251,Y,54302500
定穎,定穎,轉型控股公司 定穎投控25日上市 定穎電子下市 - 經濟日報,['下市'],NA,https://money.udn.com/money/story/5607/6561800?from=edn_newestlist_cate_side,經濟日報,"['電子業轉型投控公司又一例，臺灣證券交易所宣布，8月25日定穎投控(3715)普通股上市，而PCB廠商定穎電子（6251）（6251）普通股同日終止上市。', '\n', '\r\n定穎電子5月20日股東會決議以定穎電子公司普通股1股，換發定穎投控普通股1股，原定穎電子的上市有價證券於同日終止上市。證交所表示，定穎電子(6251)依據企業併購法規定轉換為定穎投控(3715)，其轉換定穎投控普通股277,548,934股於股份轉換基準日、8月25日上市。', '\n', '\r\n定穎指出，公司為專業的印刷電路板製造服務商，為達到長期擴展的目標，提升整體經營績效，擬進行多元化發展，決議轉型為控股公司。未來新事業體加入後，可透過資源的互享和互補發揮綜效，並期望透過專業經理人的管理及運作提高經營效率，將「定穎投控公司」打造為多元化的控股平台，進行多元化產業合作，尋求各事業體更穩健積極的發展與集團資源的有效運用，持續提升「定穎投控公司」整體營運績效及股東權益；同時亦將繼續為 ESG永續發展努力，以健全的公司治理為基石，建立一個由上而下的永續運營模式，落實我們對環境和社會的承諾，達成定穎永續發展的使命。']",定穎,6251,Y,54302500
